state_hash,n_samples,regime,momentum,participation,mean_5d,median_5d,std_5d,min_5d,max_5d,hit_rate_5d,mean_10d,median_10d,std_10d,hit_rate_10d,mean_20d,median_20d,std_20d,hit_rate_20d,avg_mae_5d,median_mae_5d,worst_mae_5d,avg_mfe_5d,median_mfe_5d,best_mfe_5d,avg_mae_20d,avg_mfe_20d,confidence_score,risk_reward_5d,expectancy_5d,edge_class
Ru_Mv_Pa,168,uptrend,diverging,accumulation,0.09528199106547142,0.2356409749418578,2.5980111172786424,-7.485325812579973,9.42417450292442,54.761904761904766,0.2424819218310375,0.20741878126470176,3.711660716707819,51.78571428571429,0.6930584811982964,0.39714665774906743,4.765555548718414,53.57142857142857,-1.315101872383718,-0.8504639661275042,-7.485325812579973,1.4186183082650117,0.8831187410568307,9.648969215082383,-2.702957374422386,3.574644734990416,42.85714285714286,1.0787136251989837,0.18193536940011024,neutral
Rd_Ma_Pa,69,downtrend,accelerating,accumulation,0.598161267838011,0.4432961639638342,2.365002680878584,-3.4020650018121628,11.598809876352,56.52173913043478,-0.03260313785942487,-0.1756962746139717,2.783902540660212,46.3768115942029,0.6885223849976336,0.5416973228162076,5.103431150399455,53.62318840579711,-1.0469679038262194,-0.6762087323954706,-5.881683555693177,1.4788276697340967,0.8666817234462116,12.28188682432335,-3.3554708826607538,3.3680360899810626,41.7441048321109,1.41248615581205,0.38065568122961146,bullish
Ru_Mc_Pt,307,uptrend,cooling,thinning,0.21050591675091296,0.13730605749842,2.610163781816428,-10.35239934061142,7.087893632536956,52.76872964169381,0.1075004921557084,0.1782284611299055,3.906638880954135,52.11726384364821,0.36605508917991797,0.3164882093065736,4.926921819178124,54.39739413680782,-1.3223144315967283,-0.798108788308035,-11.850989620239416,1.5268656295027336,1.0984606014463296,7.653620575039333,-3.018793686303639,3.619116890811645,41.66123778501628,1.1546917987267253,0.18116169184989328,neutral
Ru_Mc_Pa,109,uptrend,cooling,accumulation,-0.02721440233799115,0.220640821267781,2.148376005090441,-7.112462893557801,4.535369129140755,52.293577981651374,0.020230063974682935,0.0888605850577063,3.1270869822905967,52.293577981651374,0.5787241470616663,0.7548309364215878,3.83956446099672,55.96330275229357,-1.22850078429902,-0.6395906370083054,-8.434910032801485,1.1712075884887692,0.987518017603582,4.971461756236843,-2.65191855692271,3.2357058925868123,41.37614678899082,0.9533633217475377,0.026392584956979714,neutral
Ru_Ma_Pa,182,uptrend,accelerating,accumulation,0.0366358202497241,0.1037982722915192,2.436173098907958,-10.62917410534625,5.789476306558808,52.197802197802204,0.024807849727120905,0.28067109721632255,3.0994552913162297,54.94505494505495,0.38007863396836744,0.4928904663219623,3.3200906147584504,57.692307692307686,-1.2300682727648622,-0.6877087109113871,-10.62917410534625,1.2694665773398157,1.013585801333293,6.809806387205638,-2.4332138523203164,3.0377923430429057,41.31868131868132,1.032029364098951,0.07463398415790934,neutral
Ru_Ma_Pt,180,uptrend,accelerating,thinning,-0.15778188244497604,-0.12602810988941193,2.823094840645034,-9.282983787619289,6.763567896812023,48.333333333333336,0.13886218246477117,0.3277234548881989,3.6883952800007163,52.22222222222223,-0.2475269972393384,-0.5445693949106916,5.099819349019071,46.666666666666664,-1.6302930342720345,-1.0478647198003772,-9.282983787619289,1.4450628100848701,0.9158466479613252,6.763567896812023,-3.6204363832271915,3.6940267784812386,41.0,0.8863822513540492,-0.14387104283286378,neutral
Ru_Mv_Pt,325,uptrend,diverging,thinning,-0.3427095017253676,-0.0600953052491241,2.4666695385746564,-11.263062143083756,5.984914033031224,48.92307692307693,0.045966830233895514,0.0662590376518623,3.508848085056819,51.07692307692307,-0.1555792145911172,-0.3199658786387232,5.113628472313751,45.53846153846154,-1.5658463331774513,-1.059055919739163,-11.263062143083756,1.2076039699165406,0.8269810379867524,8.0361472632278,-3.276851328251908,3.2395106371049103,40.646153846153844,0.7712148659351796,-0.20898910797146752,neutral
Ru_Mv_Pn,114,uptrend,diverging,neutral,0.011656870915338721,-0.03840177843961335,2.4777066668384538,-6.9653350431727805,6.115826167428756,49.122807017543856,0.020524933220704568,-0.3880805673601241,3.6623600931450606,45.614035087719294,0.8138102507484178,0.9886379184992447,5.310062696239579,57.01754385964912,-1.3762509743536837,-1.0298493958479271,-7.047127449759001,1.4560681545693717,1.1419902098548733,6.284320371793378,-3.0429926110519028,3.909354166454001,40.526315789473685,1.0579960935200585,0.015063685468168053,neutral
Rr_Mv_Pd,213,range,diverging,distribution,0.025938827184333622,-0.0223750058258762,2.206463661450285,-5.4461864339747965,7.483586450391522,49.29577464788733,0.39125590662228643,0.4023563454507137,2.673275316608256,56.8075117370892,1.3601653573280055,1.2252669065759392,4.001916529908453,59.624413145539904,-1.2081990810825396,-0.8026248016482391,-5.8956891291777165,1.1860353834521868,0.7593160944831508,7.483586450391522,-2.1904934791336395,3.412331282630058,40.4225352112676,0.9816555913860701,-0.02794265490344905,neutral
Rd_Mc_Pn,132,downtrend,cooling,neutral,0.040476425988517924,-0.027409030848529952,3.1391148617179203,-11.014514060598628,15.4258782523571,50.0,0.4583928391727655,-0.30840667382895315,4.241721968328207,44.696969696969695,0.9799751886870289,0.32246567511129254,4.427686326254215,53.78787878787878,-1.3744765965339063,-0.8299114206903182,-13.021803163324504,1.4310239282754433,0.6197235237912186,17.41418210440841,-2.5819806845695954,3.315070582707793,40.0,1.0411409927852795,0.028273665870768516,neutral
